# {"t_start": 1600396399.741331, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-5.0,50,222377.563325
-14.0,50,222385.468886
-43.0,50,222393.265429
-43.0,50,222400.920899
-48.0,50,222408.525522
-11.0,50,222416.273286
-36.0,50,222424.137923
-50.0,50,222432.044158
-16.0,50,222439.934259
-50.0,50,222447.847562
-37.0,50,222455.713887
-40.0,50,222463.649905
-2.0,50,222471.527311
-18.0,50,222479.214591
-50.0,50,222487.038489
-43.0,50,222494.934314
-50.0,50,222502.714483
-32.0,50,222510.511331
-29.0,50,222518.401177
-44.0,50,222526.339019
-22.0,50,222534.225549
-50.0,50,222542.16815
-50.0,50,222549.989413
-44.0,50,222557.894461
-20.0,50,222565.846311
-6.0,50,222573.717868
-50.0,50,222581.574318
-48.0,50,222589.521557
-38.0,50,222597.403897
-50.0,50,222605.285283
-47.0,50,222613.093667
-39.0,50,222620.95712
-50.0,50,222628.919764
-50.0,50,222636.899316
-49.0,50,222644.758302
-18.0,50,222652.528448
-30.0,50,222660.454214
-37.0,50,222668.382232
-16.0,50,222676.355854
-48.0,50,222684.215748
-12.0,50,222692.183985
-39.0,50,222700.045959
-50.0,50,222707.950888
-50.0,50,222715.887542
-37.0,50,222723.708162
-31.0,50,222731.673652
-26.0,50,222739.586238
-14.0,50,222747.579545
-50.0,50,222755.450085
-50.0,50,222763.36002
-17.0,50,222771.236919
-50.0,50,222779.091237
-50.0,50,222786.950182
-8.0,50,222794.873149
-46.0,50,222802.834686
0.0,50,222810.726573
-50.0,50,222814.894181
-50.0,50,222822.769288
-37.0,50,222830.514284
-50.0,50,222838.385967
-50.0,50,222846.295753
-12.0,50,222854.0832
-14.0,50,222861.856961
-50.0,50,222869.723142
-50.0,50,222877.631499
-47.0,50,222885.416865
-20.0,50,222893.168632
-25.0,50,222900.969873
-50.0,50,222908.66853
0.0,50,222916.467568
-40.0,50,222920.642677
-18.0,50,222928.482368
0.0,50,222936.322494
-6.0,50,222936.448999
-11.0,50,222936.563391
-46.0,50,222936.686576
-8.0,50,222936.812321
-8.0,50,222936.942548
-5.0,50,222937.060175
-17.0,50,222937.186128
-7.0,50,222937.303028
-12.0,50,222937.424127
-50.0,50,222937.537477
-28.0,50,222945.529585
0.0,50,222953.416841
-50.0,50,222957.621096
-35.0,50,222965.501906
-50.0,50,222973.422951
-19.0,50,222981.296311
-50.0,50,222989.188835
-50.0,50,222997.033983
-32.0,50,223004.929917
-48.0,50,223012.917134
-18.0,50,223020.845442
-13.0,50,223028.783456
-23.0,50,223036.69486
-28.0,50,223044.599068
-50.0,50,223052.492444
-47.0,50,223060.235238
-33.0,50,223068.087101
-14.0,50,223075.938403
-50.0,50,223083.857134
-50.0,50,223091.776047
-16.0,50,223099.721175
-25.0,50,223107.512092
-50.0,50,223115.324787
-50.0,50,223123.240362
-37.0,50,223131.162944
-40.0,50,223138.970078
-50.0,50,223146.867612
-34.0,50,223154.651674
-9.0,50,223162.589257
-44.0,50,223170.545995
-40.0,50,223178.466705
0.0,50,223186.385422
-28.0,50,223190.562574
-12.0,50,223198.450478
-31.0,50,223206.291346
-33.0,50,223214.133771
-29.0,50,223222.051032
-50.0,50,223229.972863
-50.0,50,223237.914775
-29.0,50,223245.937641
-50.0,50,223253.864049
-12.0,50,223261.722356
-45.0,50,223265.932326
-45.0,50,223273.772503
-27.0,50,223281.588517
-10.0,50,223289.487135
-42.0,50,223297.439846
-25.0,50,223305.267484
-19.0,50,223313.134951
-35.0,50,223321.007997
-47.0,50,223328.793704
-50.0,50,223336.426229
-50.0,50,223344.10349
0.0,50,223351.904504
-46.0,50,223359.811705
-50.0,50,223367.674894
-31.0,50,223375.497423
-50.0,50,223383.434317
-19.0,50,223391.294317
-42.0,50,223399.117974
-31.0,50,223406.94812
-36.0,50,223414.748315
-50.0,50,223422.676548
-44.0,50,223430.532354
-50.0,50,223438.396476
-15.0,50,223446.227703
-46.0,50,223454.087237
-37.0,50,223461.934551
-41.0,50,223469.740247
-12.0,50,223477.602027
-37.0,50,223485.450727
-50.0,50,223493.382816
-47.0,50,223501.143736
-20.0,50,223509.029114
-48.0,50,223516.871008
-38.0,50,223524.764923
-14.0,50,223532.623485
-33.0,50,223540.554882
-50.0,50,223548.4706
-44.0,50,223556.383606
-50.0,50,223564.205945
-24.0,50,223572.102074
-50.0,50,223579.929319
-13.0,50,223587.669784
-50.0,50,223595.582299
-50.0,50,223603.405266
-50.0,50,223611.205468
-33.0,50,223619.097233
-50.0,50,223626.828794
-20.0,50,223634.686429
-43.0,50,223642.587883
-12.0,50,223650.475592
-50.0,50,223658.382125
-45.0,50,223666.278222
-50.0,50,223674.241802
-24.0,50,223681.844146
-43.0,50,223689.655811
-50.0,50,223697.449303
-50.0,50,223705.311346
-10.0,50,223713.21945
-9.0,50,223713.34127
-7.0,50,223713.464445
-10.0,50,223713.58637
-10.0,50,223713.715889
-7.0,50,223713.835221
-10.0,50,223713.962869
-10.0,50,223714.085102
-10.0,50,223714.227477
-10.0,50,223714.35498
-44.0,50,223714.472831
-44.0,50,223722.413104
-50.0,50,223730.281179
-50.0,50,223738.157045
-27.0,50,223746.049068
-50.0,50,223753.966158
-18.0,50,223761.878926
-45.0,50,223769.791084
-50.0,50,223777.579441
-14.0,50,223785.419842
0.0,50,223793.323419
-50.0,50,223797.505469
-50.0,50,223805.348295
-23.0,50,223813.051106
-32.0,50,223820.932002
-48.0,50,223828.829403
-43.0,50,223836.638535
-46.0,50,223844.565205
-50.0,50,223852.467484
-37.0,50,223860.335745
-45.0,50,223868.301297
-37.0,50,223876.174799
-36.0,50,223884.147633
-48.0,50,223892.004534
0.0,50,223899.95591
-50.0,50,223904.169406
-34.0,50,223912.034954
-15.0,50,223919.821651
-50.0,50,223927.707319
-20.0,50,223935.562021
-11.0,50,223943.380445
-50.0,50,223951.272194
-40.0,50,223959.105694
-22.0,50,223966.946177
-30.0,50,223974.712811
-37.0,50,223982.509778
0.0,50,223990.457238
-34.0,50,223994.603651
-50.0,50,224002.391483
-37.0,50,224010.250474
-50.0,50,224018.162185
-50.0,50,224026.05828
-16.0,50,224033.947098
-48.0,50,224041.829073
-12.0,50,224049.650597
-50.0,50,224057.531623
-37.0,50,224065.451441
-40.0,50,224073.293144
-45.0,50,224081.099816
-50.0,50,224089.080958
-50.0,50,224096.927989
-46.0,50,224104.756675
-50.0,50,224112.587986
-42.0,50,224120.509068
-50.0,50,224128.401421
-22.0,50,224136.155966
-30.0,50,224144.105404
-50.0,50,224152.049675
-50.0,50,224159.917693
-50.0,50,224167.812524
-50.0,50,224175.647094
-20.0,50,224183.376847
-43.0,50,224191.22217
-50.0,50,224199.085511
-50.0,50,224206.950892
0.0,50,224214.78014
-50.0,50,224218.995777
-50.0,50,224226.876878
-16.0,50,224234.699018
-35.0,50,224242.515121
-31.0,50,224250.208219
-36.0,50,224258.073612
-35.0,50,224265.999858
-31.0,50,224273.917103
-50.0,50,224281.785644
-25.0,50,224289.634305
-50.0,50,224297.536612
-50.0,50,224305.372079
-43.0,50,224313.188534
-50.0,50,224321.029879
-50.0,50,224329.027045
-18.0,50,224336.854523
-43.0,50,224344.768532
-50.0,50,224352.593129
0.0,50,224360.465944
-50.0,50,224364.643603
-32.0,50,224372.529532
-25.0,50,224380.452299
-48.0,50,224388.385917
-44.0,50,224396.273448
-29.0,50,224404.19625
-13.0,50,224411.976622
-47.0,50,224419.866661
-50.0,50,224427.886057
-50.0,50,224435.721532
-24.0,50,224443.726741
-44.0,50,224451.62093
-19.0,50,224459.458485
-16.0,50,224467.316401
-13.0,50,224475.175108
-17.0,50,224483.082493
-5.0,50,224483.199731
-14.0,50,224483.316725
-12.0,50,224483.453013
-13.0,50,224483.588054
-9.0,50,224483.701202
-16.0,50,224483.835546
-17.0,50,224483.978807
-11.0,50,224484.100102
-12.0,50,224484.220063
-49.0,50,224484.335357
-50.0,50,224492.250809
-34.0,50,224499.971924
-22.0,50,224507.778535
-8.0,50,224515.641892
-50.0,50,224523.511529
-50.0,50,224531.500567
-36.0,50,224539.316804
-9.0,50,224547.178972
-50.0,50,224554.960744
-50.0,50,224562.914626
-26.0,50,224570.756097
-28.0,50,224578.656538
-22.0,50,224586.444257
-36.0,50,224594.226593
-44.0,50,224602.165611
-50.0,50,224610.094547
-40.0,50,224618.010662
-28.0,50,224625.798197
-40.0,50,224633.655886
0.0,50,224641.498873
-8.0,50,224645.69219
-32.0,50,224653.53393
-50.0,50,224661.465142
-50.0,50,224669.446481
-29.0,50,224677.299563
-50.0,50,224685.142382
-26.0,50,224693.108569
-50.0,50,224700.906483
-50.0,50,224708.734462
-13.0,50,224716.531207
-50.0,50,224724.378296
-31.0,50,224732.254933
0.0,50,224740.094599
-43.0,50,224744.247801
-50.0,50,224752.073556
-32.0,50,224759.950648
-29.0,50,224767.795022
-14.0,50,224775.732676
-20.0,50,224783.448171
-47.0,50,224791.280132
-50.0,50,224799.051383
-21.0,50,224806.890682
-27.0,50,224814.639013
-48.0,50,224822.486888
-46.0,50,224830.335745
-43.0,50,224838.191869
-50.0,50,224846.049804
-13.0,50,224853.995554
-50.0,50,224861.910288
-44.0,50,224869.760121
-50.0,50,224877.557161
-50.0,50,224885.416471
-46.0,50,224893.211658
-50.0,50,224900.939775
-50.0,50,224908.799272
-48.0,50,224916.642144
-27.0,50,224924.640317
-50.0,50,224932.350191
-27.0,50,224940.273299
-34.0,50,224948.253821
-50.0,50,224956.011282
-50.0,50,224963.891625
-20.0,50,224971.813125
-4.0,50,224979.690961
-49.0,50,224983.837815
-17.0,50,224991.590501
-50.0,50,224999.381892
-27.0,50,225007.305835
-45.0,50,225015.198701
-50.0,50,225023.019772
-46.0,50,225030.916814
-47.0,50,225038.823325
-50.0,50,225046.599085
-28.0,50,225054.399953
-35.0,50,225062.173976
-49.0,50,225070.063737
-50.0,50,225077.961412
-50.0,50,225085.831931
-7.0,50,225093.646812
-50.0,50,225101.473264
-50.0,50,225109.440544
-46.0,50,225117.288167
-45.0,50,225125.073117
-17.0,50,225133.004571
-24.0,50,225140.886369
-9.0,50,225148.788682
-50.0,50,225152.986024
-30.0,50,225160.899679
-19.0,50,225168.854095
-34.0,50,225176.710315
-50.0,50,225184.509457
-50.0,50,225192.403573
-21.0,50,225200.313195
-50.0,50,225208.249163
-50.0,50,225216.142694
-16.0,50,225223.905664
-50.0,50,225231.808361
-50.0,50,225239.535191
-16.0,50,225247.143075
-5.0,50,225254.79238
-13.0,50,225254.910159
-10.0,50,225255.040877
-50.0,50,225255.159084
-8.0,50,225255.280193
-8.0,50,225255.401315
-30.0,50,225255.519192
-6.0,50,225255.639141
-7.0,50,225255.758268
-7.0,50,225255.877586
-20.0,50,225255.991545
-20.0,50,225263.740815
-9.0,50,225271.514835
-50.0,50,225279.412477
-50.0,50,225287.43477
-50.0,50,225295.317308
-50.0,50,225303.265481
-39.0,50,225311.039552
-42.0,50,225318.941092
-28.0,50,225326.87735
-50.0,50,225334.812585
-21.0,50,225342.729523
-50.0,50,225350.538586
-50.0,50,225358.441191
-38.0,50,225366.305371
-46.0,50,225374.2921
-50.0,50,225382.283961
-17.0,50,225390.110194
-50.0,50,225397.880721
-50.0,50,225405.583063
-12.0,50,225413.399246
-50.0,50,225421.134651
-44.0,50,225429.016938
-44.0,50,225436.993008
-50.0,50,225444.833878
-20.0,50,225452.639396
-44.0,50,225460.436753
-50.0,50,225468.418151
-38.0,50,225476.218758
-10.0,50,225483.98141
-13.0,50,225491.911447
-35.0,50,225499.714317
-50.0,50,225507.607109
-45.0,50,225515.557218
-50.0,50,225523.47367
-39.0,50,225531.315137
-50.0,50,225539.315676
-50.0,50,225547.273111
-44.0,50,225555.17871
-45.0,50,225563.017989
-46.0,50,225570.774388
-17.0,50,225578.677624
-10.0,50,225586.574801
-50.0,50,225594.508715
-39.0,50,225602.278169
0.0,50,225610.265561
-50.0,50,225614.479736
-38.0,50,225622.390797
-42.0,50,225630.330766
-37.0,50,225638.117209
-44.0,50,225646.085598
0.0,50,225654.035018
-9.0,50,225658.197866
-39.0,50,225666.084251
-30.0,50,225674.016757
-50.0,50,225681.891417
-50.0,50,225689.793264
-46.0,50,225697.684898
-30.0,50,225705.620646
-5.0,50,225713.51692
-50.0,50,225721.375739
-34.0,50,225729.258763
-50.0,50,225737.068884
-48.0,50,225744.911511
-50.0,50,225752.720313
-41.0,50,225760.677077
-50.0,50,225768.583425
-10.0,50,225776.406718
-28.0,50,225784.310552
-50.0,50,225792.147432
-28.0,50,225799.921743
-50.0,50,225807.867409
-16.0,50,225815.702063
-32.0,50,225823.540799
-40.0,50,225831.395329
-50.0,50,225839.281397
-50.0,50,225847.12087
-24.0,50,225855.041205
-37.0,50,225862.944322
-26.0,50,225870.765128
-44.0,50,225878.649396
-50.0,50,225886.599329
-42.0,50,225894.556032
-13.0,50,225902.481296
-31.0,50,225910.439262
-50.0,50,225918.365047
-35.0,50,225926.114973
-43.0,50,225934.058846
-46.0,50,225941.909629
-50.0,50,225949.781691
-47.0,50,225957.711256
-33.0,50,225965.526083
-16.0,50,225973.315709
0.0,50,225981.236232
-47.0,50,225985.385456
-40.0,50,225993.306816
-14.0,50,226001.177964
-22.0,50,226009.10754
-50.0,50,226017.050149
-50.0,50,226024.914044
-8.0,50,226032.763567
-8.0,50,226032.883425
-11.0,50,226033.006126
-9.0,50,226033.12739
-22.0,50,226033.249161
-14.0,50,226033.365734
-5.0,50,226033.484715
-7.0,50,226033.605352
-11.0,50,226033.724548
-7.0,50,226033.844197
-42.0,50,226033.962896
-21.0,50,226041.923027
-50.0,50,226049.974577
-50.0,50,226057.831309
-50.0,50,226065.675245
-50.0,50,226073.576415
-32.0,50,226081.432075
-18.0,50,226089.285169
-21.0,50,226097.224843
-50.0,50,226105.09725
-50.0,50,226113.03511
-50.0,50,226120.852519
-27.0,50,226128.773234
-50.0,50,226136.621973
-50.0,50,226144.502845
-46.0,50,226152.485671
-27.0,50,226160.372226
-47.0,50,226168.201358
-50.0,50,226176.178174
-28.0,50,226184.134927
-11.0,50,226192.005881
-50.0,50,226199.844535
-50.0,50,226207.814951
-40.0,50,226215.774695
-50.0,50,226223.755543
-34.0,50,226231.71444
-50.0,50,226239.52476
-50.0,50,226247.49257
-11.0,50,226255.399156
-50.0,50,226263.191152
-45.0,50,226271.139089
-12.0,50,226279.029648
-38.0,50,226286.922819
-29.0,50,226294.898526
-32.0,50,226302.819362
-16.0,50,226310.784553
-43.0,50,226318.635734
-50.0,50,226326.420885
-47.0,50,226334.407319
-12.0,50,226342.248235
-32.0,50,226350.21178
-50.0,50,226358.073743
-19.0,50,226365.959305
-45.0,50,226373.831478
-23.0,50,226381.800305
-47.0,50,226389.598279
-4.0,50,226397.36008
-47.0,50,226405.28218
-45.0,50,226413.214263
-35.0,50,226420.953466
-50.0,50,226428.748319
-50.0,50,226436.527461
-20.0,50,226444.414397
-50.0,50,226452.328164
-15.0,50,226460.317604
-19.0,50,226468.183166
0.0,50,226476.076883
-50.0,50,226480.266493
-44.0,50,226488.207427
-12.0,50,226496.125899
-50.0,50,226504.091188
-28.0,50,226512.006053
-23.0,50,226519.889008
-50.0,50,226527.662972
-39.0,50,226535.563996
-30.0,50,226543.438025
-36.0,50,226551.258986
-22.0,50,226559.057876
-48.0,50,226566.697991
-50.0,50,226574.577402
-31.0,50,226582.494227
-13.0,50,226590.335326
-28.0,50,226598.255744
-42.0,50,226606.024284
-42.0,50,226613.814928
-50.0,50,226621.616798
-50.0,50,226629.550335
-36.0,50,226637.379561
-12.0,50,226645.179069
0.0,50,226653.130942
-50.0,50,226657.264506
-50.0,50,226665.136959
-17.0,50,226672.996729
-45.0,50,226680.998794
-18.0,50,226688.959143
-25.0,50,226696.93101
-14.0,50,226704.860768
-28.0,50,226712.768969
-20.0,50,226720.672542
-34.0,50,226728.627301
-45.0,50,226736.531396
-10.0,50,226744.465463
-19.0,50,226752.438166
-50.0,50,226760.335788
-20.0,50,226768.247292
-50.0,50,226776.093944
-45.0,50,226783.907473
-39.0,50,226791.745477
0.0,50,226799.643584
-50.0,50,226803.818172
-12.0,50,226811.745311
-8.0,50,226811.866867
-9.0,50,226811.991984
-14.0,50,226812.119308
-17.0,50,226812.240077
-5.0,50,226812.373486
-19.0,50,226812.505407
-8.0,50,226812.634423
-14.0,50,226812.756732
-9.0,50,226812.880683
-50.0,50,226813.001729
-15.0,50,226820.902581
-20.0,50,226828.870477
-50.0,50,226836.802731
-50.0,50,226844.740522
-50.0,50,226852.543927
-50.0,50,226860.422218
-50.0,50,226868.327215
-16.0,50,226876.284473
-50.0,50,226884.23088
-22.0,50,226892.062165
-30.0,50,226900.005849
0.0,50,226907.821377
-50.0,50,226912.016592
-11.0,50,226919.967684
-19.0,50,226927.685746
-50.0,50,226935.548744
-21.0,50,226943.456342
-11.0,50,226951.28582
-38.0,50,226959.098326
-14.0,50,226967.078148
-20.0,50,226974.922457
-50.0,50,226982.832502
-50.0,50,226990.814826
-50.0,50,226998.693462
-26.0,50,227006.571935
-30.0,50,227014.495773
-43.0,50,227022.413617
-35.0,50,227030.310685
-19.0,50,227038.319632
-50.0,50,227046.092582
-50.0,50,227054.122875
-24.0,50,227062.043664
-45.0,50,227069.890717
-20.0,50,227077.736609
-12.0,50,227085.585495
-46.0,50,227093.338176
-50.0,50,227101.159387
-33.0,50,227109.123837
-50.0,50,227117.114484
-40.0,50,227124.989086
-30.0,50,227132.932937
-14.0,50,227140.744391
-50.0,50,227148.627712
-26.0,50,227156.568822
-25.0,50,227164.401831
-14.0,50,227172.313311
-9.0,50,227180.240375
-12.0,50,227184.438953
-34.0,50,227192.371434
0.0,50,227200.274202
-50.0,50,227208.14285
-50.0,50,227216.063988
-50.0,50,227223.944978
0.0,50,227231.928653
-37.0,50,227236.104428
0.0,50,227244.055368
-48.0,50,227248.248207
-24.0,50,227256.179969
-30.0,50,227264.055233
-9.0,50,227271.930896
-30.0,50,227279.863569
-24.0,50,227287.627609
-37.0,50,227295.525069
-46.0,50,227303.503826
-36.0,50,227311.434343
-50.0,50,227319.35131
-50.0,50,227327.257643
-50.0,50,227335.084633
-46.0,50,227342.928295
-43.0,50,227350.704853
-50.0,50,227358.445949
-13.0,50,227366.345299
-10.0,50,227374.265969
-19.0,50,227382.213186
-39.0,50,227390.073733
0.0,50,227398.00055
-50.0,50,227402.212917
0.0,50,227410.108604
-34.0,50,227414.255752
-50.0,50,227422.070116
-9.0,50,227429.88459
-50.0,50,227437.698497
-13.0,50,227445.658801
-10.0,50,227453.440042
-49.0,50,227461.362361
-50.0,50,227469.277679
-22.0,50,227477.03431
-49.0,50,227484.948159
-14.0,50,227492.848445
-34.0,50,227500.72663
-45.0,50,227508.597334
-50.0,50,227516.443712
-50.0,50,227524.330646
-9.0,50,227532.246665
-48.0,50,227540.108297
-50.0,50,227548.010346
-50.0,50,227555.96018
-17.0,50,227563.823529
-50.0,50,227571.614557
-9.0,50,227579.523293
-6.0,50,227579.635533
-15.0,50,227579.7664
-10.0,50,227579.889523
-12.0,50,227580.006342
-5.0,50,227580.117037
-13.0,50,227580.236314
-7.0,50,227580.355046
-17.0,50,227580.47191
-9.0,50,227580.601977
-45.0,50,227580.716953
-11.0,50,227588.617924
-22.0,50,227596.459615
-35.0,50,227604.502983
-18.0,50,227612.42942
-44.0,50,227620.426627
-32.0,50,227628.341747
-47.0,50,227636.235377
-39.0,50,227644.062772
-17.0,50,227651.959251
-40.0,50,227659.878833
-38.0,50,227667.746203
-41.0,50,227675.712497
0.0,50,227683.689821
-5.0,50,227687.875416
-50.0,50,227695.829149
-46.0,50,227703.698708
-47.0,50,227711.500427
-49.0,50,227719.355641
-45.0,50,227727.222405
-38.0,50,227735.071707
-16.0,50,227742.937211
-32.0,50,227750.79626
-50.0,50,227758.608125
-50.0,50,227766.47774
0.0,50,227774.305858
-44.0,50,227778.488641
-5.0,50,227786.302339
-41.0,50,227794.152764
-50.0,50,227802.11288
-19.0,50,227809.995836
-19.0,50,227817.913952
-17.0,50,227825.755879
-14.0,50,227833.723007
-9.0,50,227841.624713
-50.0,50,227849.437361
-49.0,50,227857.313308
-50.0,50,227865.135518
-31.0,50,227872.973515
-39.0,50,227880.892588
-43.0,50,227888.79565
-21.0,50,227896.656898
-50.0,50,227904.465406
-50.0,50,227912.410128
-50.0,50,227920.324414
-29.0,50,227928.185974
-50.0,50,227935.989163
-50.0,50,227943.905574
-50.0,50,227951.794618
-45.0,50,227959.74347
0.0,50,227967.575344
-50.0,50,227971.749092
-50.0,50,227979.574827
-47.0,50,227987.328262
-24.0,50,227995.175744
-15.0,50,228003.036921
-26.0,50,228010.788032
-50.0,50,228018.634156
-27.0,50,228026.466057
-14.0,50,228034.384119
-50.0,50,228042.362925
-47.0,50,228050.273111
-13.0,50,228058.2586
-22.0,50,228066.062099
-10.0,50,228073.870195
-16.0,50,228081.715139
-47.0,50,228089.614096
-50.0,50,228097.495501
-44.0,50,228105.334219
-50.0,50,228113.173066
-34.0,50,228121.170078
-50.0,50,228129.150012
-18.0,50,228136.895495
-50.0,50,228144.757004
-50.0,50,228152.612842
